"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
615807400,26,26111,261110145,"615-8074",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂南巽町","カツラミナミタツミチョウ",,,,,,,,,
615820100,26,26111,261110146,"615-8201",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂今井町","カミカツライマイチョウ",,,,,,,,,
615821500,26,26111,261110147,"615-8215",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂大野町","カミカツラオオノチョウ",,,,,,,,,
615821200,26,26111,261110148,"615-8212",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂北ノ口町","カミカツラキタノクチチョウ",,,,,,,,,
615821300,26,26111,261110149,"615-8213",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂北村町","カミカツラキタムラチョウ",,,,,,,,,
615822400,26,26111,261110150,"615-8224",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂三ノ宮町","カミカツラサンノミヤチョウ",,,,,,,,,
615822800,26,26111,261110151,"615-8228",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂西居町","カミカツラニシイチョウ",,,,,,,,,
615821400,26,26111,261110152,"615-8214",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂東居町","カミカツラヒガシイチョウ",,,,,,,,,
615822100,26,26111,261110153,"615-8221",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂東ノ口町","カミカツラヒガシノクチチョウ",,,,,,,,,
615820800,26,26111,261110154,"615-8208",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂樋ノ口町","カミカツラヒノクチチョウ",,,,,,,,,
615821100,26,26111,261110155,"615-8211",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂前川町","カミカツラマエガワチョウ",,,,,,,,,
615822300,26,26111,261110156,"615-8223",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂前田町","カミカツラマエダチョウ",,,,,,,,,
615822200,26,26111,261110157,"615-8222",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂御正町","カミカツラミショウチョウ",,,,,,,,,
615822700,26,26111,261110158,"615-8227",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂宮ノ後町","カミカツラミヤノゴチョウ",,,,,,,,,
615822600,26,26111,261110159,"615-8226",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂森上町","カミカツラモリカミチョウ",,,,,,,,,
615822500,26,26111,261110160,"615-8225",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂森下町","カミカツラモリシタチョウ",,,,,,,,,
615852200,26,26111,261110160,"615-8522",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","上桂森下町","カミカツラモリシタチョウ",,,,,,"京都市西京区役所","キヨウトシニシキヨウクヤクシヨ","上桂森下町２５－１",
615819100,26,26111,261110161,"615-8191",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島有栖川町","カワシマアリスガワチョウ",,,,,,,,,
615819400,26,26111,261110162,"615-8194",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島粟田町","カワシマアワタチョウ",,,,,,,,,
615811300,26,26111,261110163,"615-8113",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島梅園町","カワシマウメゾノチョウ",,,,,,,,,
615810700,26,26111,261110164,"615-8107",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島北裏町","カワシマキタウラチョウ",,,,,,,,,
615810400,26,26111,261110165,"615-8104",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島五反長町","カワシマゴタンオサチョウ",,,,,,,,,
615819500,26,26111,261110166,"615-8195",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島権田町","カワシマゴンデンチョウ",,,,,,,,,
615811400,26,26111,261110167,"615-8114",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島桜園町","カワシマサクラゾノチョウ",,,,,,,,,
615811800,26,26111,261110168,"615-8118",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島三重町","カワシマサンジュウチョウ",,,,,,,,,
615819600,26,26111,261110169,"615-8196",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島尻堀町","カワシマシリボリチョウ",,,,,,,,,
615811200,26,26111,261110170,"615-8112",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島竹園町","カワシマタケゾノチョウ",,,,,,,,,
615819300,26,26111,261110171,"615-8193",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島玉頭町","カワシマタマガシラチョウ",,,,,,,,,
615812500,26,26111,261110172,"615-8125",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島調子町","カワシマチョウシチョウ",,,,,,,,,
615819200,26,26111,261110173,"615-8192",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島寺田町","カワシマテラデンチョウ",,,,,,,,,
615811500,26,26111,261110174,"615-8115",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島流田町","カワシマナガレダチョウ",,,,,,,,,
615810600,26,26111,261110175,"615-8106",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島滑樋町","カワシマナメラヒチョウ",,,,,,,,,
615812100,26,26111,261110176,"615-8121",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島野田町","カワシマノダチョウ",,,,,,,,,
615810100,26,26111,261110177,"615-8101",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島東代町","カワシマヒガシダイチョウ",,,,,,,,,
615811100,26,26111,261110178,"615-8111",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島松園町","カワシママツゾノチョウ",,,,,,,,,
615810200,26,26111,261110179,"615-8102",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島松ノ木本町","カワシママツノキモトチョウ",,,,,,,,,
615810500,26,26111,261110180,"615-8105",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島莚田町","カワシマムシロデンチョウ",,,,,,,,,
615810300,26,26111,261110181,"615-8103",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","川島六ノ坪町","カワシマロクノツボチョウ",,,,,,,,,
615824600,26,26111,261110182,"615-8246",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","京都大学桂","キョウトダイガクカツラ",,,,,,,,,
615851000,26,26111,261110182,"615-8510",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","京都大学桂","キョウトダイガクカツラ",,,,,,"京都大学　大学院　工学研究科　Ａクラスター","キヨウトダイガク　ダイガクイン　コウガクケンキユウカ　エ－クラスタ－","京都大学桂１",
615852000,26,26111,261110182,"615-8520",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","京都大学桂","キョウトダイガクカツラ",,,,,,"京都大学　国際融合創造センター","キヨウトダイガク　コクサイユウゴウソウゾウセンタ－","京都大学桂２",
615853000,26,26111,261110182,"615-8530",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","京都大学桂","キョウトダイガクカツラ",,,,,,"京都大学大学院　工学研究科Ｂクラスター","キヨウトダイガクダイガクイン　コウガクケンキユウカビ－クラスタ－","京都大学桂３",
615854000,26,26111,261110182,"615-8540",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","京都大学桂","キョウトダイガクカツラ",,,,,,"京都大学大学院　工学研究科Ｃクラスター","キヨウトダイガクダイガクイン　コウガクケンキユウカシ－クラスタ－","京都大学桂４",
615823300,26,26111,261110183,"615-8233",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵荒木町","ゴリョウアラキチョウ",,,,,,,,,
615824400,26,26111,261110184,"615-8244",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵池ノ谷","ゴリョウイケノタニ",,,,,,,,,
615823500,26,26111,261110185,"615-8235",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵内町","ゴリョウウチマチ",,,,,,,,,
610110200,26,26111,261110186,"610-1102",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵大枝山町","ゴリョウオオエヤマチョウ",,,,,,,,,
610119200,26,26111,261110186,"610-1192",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵大枝山町","ゴリョウオオエヤマチョウ",,,,,,"国際日本文化研究センター","コクサイニホンブンカケンキユウセンタ－","御陵大枝山３－２",
615824500,26,26111,261110187,"615-8245",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵大原","ゴリョウオオハラ",,,,,,,,,
615824300,26,26111,261110188,"615-8243",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵御茶屋山","ゴリョウオチャヤヤマ",,,,,,,,,
610110700,26,26111,261110255,"610-1107",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵北大枝山町","ゴリョウキタオオエヤマチョウ",,,,,,,,,
615825200,26,26111,261110189,"615-8252",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵北山下町","ゴリョウキタヤマシタチョウ",,,,,,,,,
615825300,26,26111,261110190,"615-8253",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵北山町","ゴリョウキタヤマチョウ",,,,,,,,,
615824200,26,26111,261110191,"615-8242",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵鴫谷","ゴリョウシギタニ",,,,,,,,,
615824100,26,26111,261110192,"615-8241",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵谷町","ゴリョウタニマチ",,,,,,,,,
615823400,26,26111,261110193,"615-8234",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵塚ノ越町","ゴリョウツカノコシチョウ",,,,,,,,,
615825400,26,26111,261110194,"615-8254",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵細谷","ゴリョウホソタニ",,,,,,,,,
615823100,26,26111,261110195,"615-8231",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵溝浦町","ゴリョウミゾウラチョウ",,,,,,,,,
615823200,26,26111,261110196,"615-8232",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵南荒木町","ゴリョウミナミアラキチョウ",,,,,,,,,
610110300,26,26111,261110197,"610-1103",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","御陵峰ケ堂町","ゴリョウミネガドウチョウ",,,,,,,,,
615806100,26,26111,261110198,"615-8061",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","下津林北浦町","シモツバヤシキタウラチョウ",,,,,,,,,
615806500,26,26111,261110199,"615-8065",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","下津林楠町","シモツバヤシクスノキチョウ",,,,,,,,,
615803500,26,26111,261110200,"615-8035",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","下津林芝ノ宮町","シモツバヤシシバノミヤチョウ",,,,,,,,,
